279262	0.15
279260	0.15
279231	0.15
279217	0.15
279209	0.15
279175	0.15
279159	0.15
279157	0.15
279156	0.15
279152	0.15
279111	0.15
279102	0.15
279085	0.15
279083	0.15
279081	0.15
279068	0.15
279065	0.15
279028	0.15
279017	0.15
279005	0.15
279004	0.15
279001	0.15
278999	0.15
278994	0.15
278993	0.15
278950	0.15
278937	0.15
278918	0.15
278904	0.15
278893	0.15
278864	0.15
278850	0.15
278830	0.15
278824	0.15
278821	0.15
278816	0.15
278779	0.15
278748	0.15
278745	0.15
278742	0.15
278733	0.15
278692	0.15
278690	0.15
278670	0.15
278643	0.15
278637	0.15
278632	0.15
278627	0.15
278620	0.15
278595	0.15
278594	0.15
278587	0.15
278581	0.15
278551	0.15
278483	0.15
278480	0.15
278465	0.15
278424	0.15
278413	0.15
278395	0.15
278388	0.15
278360	0.15
278358	0.15
278355	0.15
278348	0.15
278347	0.15
278345	0.15
278327	0.15
278283	0.15
278252	0.15
278249	0.15
278242	0.15
278183	0.15
278180	0.15
278130	0.15
278082	0.15
278081	0.15
278074	0.15
278055	0.15
278054	0.15
278049	0.15
278048	0.15
278013	0.15
277996	0.15
277983	0.15
277979	0.15
277920	0.15
277919	0.15
277910	0.15
277895	0.15
277893	0.15
277873	0.15
277869	0.15
277855	0.15
277848	0.15
277838	0.15
277831	0.15
277819	0.15
277791	0.15
277790	0.15
277785	0.15
277780	0.15
277762	0.15
277745	0.15
277718	0.15
277715	0.15
277712	0.15
277708	0.15
277688	0.15
277685	0.15
277671	0.15
277662	0.15
277639	0.15
277623	0.15
277610	0.15
277602	0.15
277586	0.15
277575	0.15
277557	0.15
277555	0.15
277551	0.15
277522	0.15
280603	0.160851
277484	0.15
277470	0.15
277467	0.15
277462	0.15
277459	0.15
277449	0.15
277428	0.15
277407	0.15
277396	0.15
277369	0.15
277361	0.15
277346	0.15
277321	0.15
277312	0.15
277298	0.15
277277	0.15
277254	0.15
277248	0.15
277242	0.15
277234	0.15
277224	0.15
277208	0.15
277206	0.15
277147	0.15
277128	0.15
277124	0.15
277120	0.15
277039	0.15
276999	0.15
276984	0.15
276979	0.15
276934	0.15
276931	0.15
276924	0.15
276905	0.15
276886	0.15
276871	0.15
276858	0.15
276856	0.15
276830	0.15
276827	0.15
276819	0.15
276809	0.15
276784	0.15
276769	0.15
276762	0.15
276759	0.15
276730	0.15
276703	0.15
276701	0.15
276693	0.15
276687	0.15
276659	0.15
276640	0.15
276611	0.15
276592	0.15
276587	0.15
276542	0.15
276535	0.15
276527	0.15
276513	0.15
276504	0.15
276502	0.15
276499	0.15
276484	0.15
276459	0.15
276421	0.15
276395	0.15
276384	0.15
276382	0.15
276380	0.15
276357	0.15
276354	0.15
276352	0.15
276336	0.15
276334	0.15
276323	0.15
276296	0.15
276295	0.15
276281	0.15
276276	0.15
276269	0.15
276267	0.15
276261	0.15
276251	0.15
276201	0.15
276190	0.15
276186	0.15
276142	0.15
276132	0.15
276127	0.15
276124	0.15
276115	0.15
276101	0.15
276084	0.15
276078	0.15
276073	0.15
276066	0.15
276023	0.15
276019	0.15
276002	0.15
275989	0.15
275986	0.15
275984	0.15
275981	0.15
275978	0.15
275973	0.15
275971	0.15
275967	0.15
275956	0.15
275944	0.15
275927	0.15
275915	0.15
275900	0.15
275891	0.15
275865	0.15
275849	0.15
275818	0.15
275807	0.15
275781	0.15
275767	0.15
275749	0.15
275742	0.15
275735	0.15
275702	0.15
275698	0.15
275696	0.15
275674	0.15
275642	0.15
275636	0.15
275589	0.15
275573	0.15
275570	0.15
275548	0.15
275546	0.15
275541	0.15
275531	0.15
275481	0.15
275477	0.15
275473	0.15
275469	0.15
275467	0.15
275456	0.15
275440	0.15
275420	0.15
275377	0.15
275370	0.15
275342	0.15
275324	0.15
275311	0.15
275306	0.15
275305	0.15
275303	0.15
275281	0.15
275273	0.15
275222	0.15
275214	0.15
275209	0.15
275203	0.15
275196	0.15
275185	0.15
275151	0.15
275136	0.15
275128	0.15
275125	0.15
275122	0.15
275113	0.15
275110	0.15
275063	0.15
275039	0.15
275032	0.15
275029	0.15
275015	0.15
274992	0.15
274968	0.15
274924	0.15
274908	0.15
274893	0.15
274858	0.15
274854	0.15
274830	0.15
274827	0.15
274819	0.15
274810	0.15
274794	0.15
274792	0.15
274791	0.15
274789	0.15
274788	0.15
274769	0.15
274737	0.15
274711	0.15
274703	0.15
274696	0.15
274693	0.15
274680	0.15
274664	0.15
274654	0.15
274643	0.15
274639	0.15
274634	0.15
274618	0.15
274610	0.15
274578	0.15
274568	0.15
274566	0.15
274518	0.15
274484	0.15
274473	0.15
274453	0.15
274449	0.15
274446	0.15
274443	0.15
274425	0.15
274423	0.15
274421	0.15
274416	0.15
274414	0.15
274406	0.15
274394	0.15
274390	0.15
274385	0.15
274384	0.15
274374	0.15
274371	0.15
274365	0.15
274360	0.15
274356	0.15
274339	0.15
274335	0.15
278277	1
274333	1
274300	0.15
274272	0.15
274267	0.15
274258	0.15
274229	0.15
274226	0.15
274204	0.15
274178	0.15
274165	0.15
274155	0.15
274113	0.15
274112	0.15
274108	0.15
274106	0.15
274105	0.15
274102	0.15
274095	0.15
274092	0.15
274088	0.15
274082	0.15
274065	0.15
274040	0.15
274037	0.15
274028	0.15
274018	0.15
274014	0.15
274012	0.15
274010	0.15
274001	0.15
273985	0.15
273974	0.15
273969	0.15
273959	0.15
273915	0.15
273912	0.15
273910	0.15
273905	0.15
273896	0.15
273881	0.15
273846	0.15
273841	0.15
273836	0.15
273795	0.15
273775	0.15
273743	0.15
273730	0.15
273721	0.15
273706	0.15
273693	0.15
273660	0.15
273652	0.15
273645	0.15
273616	0.15
273608	0.15
273604	0.15
273601	0.15
273576	0.15
273538	0.15
273534	0.15
273501	0.15
273491	0.15
273489	0.15
273480	0.15
273442	0.15
279241	0.26087
273426	0.26087
273410	0.15
273400	0.15
273399	0.15
273385	0.15
273379	0.15
273356	0.15
273347	0.15
273340	0.15
273331	0.15
273300	0.15
273294	0.15
273284	0.15
273269	0.15
273235	0.15
273222	0.15
273220	0.15
273214	0.15
273204	0.15
273196	0.15
273186	0.15
273179	0.15
273171	0.15
273140	0.15
273133	0.15
273130	0.15
273112	0.15
273093	0.15
273083	0.15
273075	0.15
273040	0.15
273038	0.15
273026	0.15
273018	0.15
273006	0.15
272988	0.15
272986	0.15
272968	0.15
272964	0.15
272958	0.15
272956	0.15
272941	0.15
272917	0.15
272909	0.15
272904	0.15
272898	0.15
272891	0.15
272884	0.15
272880	0.15
277560	0.77027
274964	1.45946
272870	0.77027
272824	0.15
272821	0.15
272802	0.15
272797	0.15
272792	0.15
272782	0.15
272780	0.15
272776	0.15987
272769	0.15
272753	0.15
272749	0.15
272725	0.15
272715	0.15
272701	0.15
272687	0.15
272668	0.15
272667	0.15
272644	0.15
272633	0.15
272631	0.15
272629	0.15
272609	0.15
272600	0.15
272594	0.15
272558	0.15
272557	0.15
272554	0.15
272529	0.15
272510	0.15
272507	0.15
272492	0.15
272489	0.15
272463	0.15
272452	0.15
272449	0.15
272429	0.15
272421	0.15
272415	0.15
272399	0.15
272377	0.15
272366	0.15
272340	0.15
272327	0.15
272324	0.15
272313	0.15
272309	0.15
272299	0.15
272277	0.15
272244	0.15
272243	0.15
272225	0.15
272195	0.15
272191	0.15
272185	0.15
272182	0.15
272181	0.15
272166	0.15
272158	0.15
272152	0.15
272141	0.15
272119	0.15
272093	0.15
272081	0.15
272076	0.15
272065	0.15
272061	0.15
272053	0.15
272049	0.15
272022	0.15
272013	0.15
272011	0.15
271998	0.15
271996	0.15
271991	0.15
271970	0.15
271955	0.15
271949	0.15
271935	0.15
271932	0.15
271920	0.15
271916	0.15
271912	0.15
271883	0.15
271871	0.15
271868	0.15
271858	0.15
271852	0.15
271813	0.15
271794	0.15
271791	0.15
271771	0.15
271765	0.15
271752	0.15
271745	0.15
271740	0.15
271720	0.15
271718	0.15
271717	0.15
271706	0.15
271694	0.15
271676	0.15
271650	0.15
271631	0.15
271618	0.15
271598	0.15
271585	0.15
271576	0.15
271570	0.15
271567	0.15
271560	0.15
271553	0.15
271543	0.15
271493	0.15
271460	0.15
271459	0.15
271455	0.15
271444	0.15
271434	0.15
271414	0.15
271411	0.15
271410	0.15
271385	0.15
271370	0.15
271357	0.15
271345	0.15
271338	0.15
271336	0.15
271294	0.15
271280	0.15
271255	0.15
271245	0.15
271242	0.15
271238	0.15
271225	0.15
271214	0.15
271210	0.15
279244	0.25071
271191	0.15
271188	0.15
271161	0.15
271155	0.15
271154	0.15
271148	0.15
271122	0.15
271118	0.15
271076	0.15
271072	0.15
271061	0.15
279473	0.288716
277412	0.153822
274597	0.153822
270997	0.15
270961	0.15
270958	0.15
270918	0.15
270909	0.15
270899	0.15
270897	0.15
270888	0.15
270886	0.15
270855	0.15
270827	0.15
270824	0.15
270812	0.15
270807	0.15
270801	0.15
270784	0.15
270762	0.15
270761	0.15
270736	0.15
270726	0.15
270723	0.15
270722	0.15
270719	0.15
270718	0.15
270665	0.15
270648	0.15
270636	0.15
270631	0.15
270630	0.15
270627	0.15
270612	0.15
270604	0.15
270583	0.15
270563	0.15
270557	0.15
270535	0.15
270532	0.15
270522	0.15
270510	0.15
270506	0.15
270496	0.15
270491	0.15
270485	0.15
270461	0.15
270452	0.15
270447	0.15
270445	0.15
270444	0.15
270437	0.15
270436	0.15
270432	0.15
270426	0.15
270423	0.15
270414	0.15
270410	0.15
270396	0.15
270381	0.15
270320	0.15
270312	0.15
270304	0.15
270291	0.15
270284	0.15
270283	0.15
270268	0.15
270267	0.15
270263	0.15
270248	0.15
270231	0.15
270230	0.15
270221	0.15
270188	0.15
270178	0.15
270164	0.15
270157	0.15
270148	0.15
270146	0.15
270142	0.15
270141	0.15
270113	0.15
270105	0.153822
270104	0.15
270088	0.15
270084	0.15
270076	0.15
270071	0.15
270047	0.15
270039	0.15
270024	0.15
270015	0.15
270011	0.15
270002	0.15
270000	0.15
269997	0.15
269985	0.15
269984	0.15
281530	0.15834
269963	0.15
269951	0.15
269943	0.15
269911	0.15
269899	0.15
269883	0.15
269872	0.15
269832	0.15
269798	0.15
269789	0.15
269778	0.15
269736	0.15
269725	0.15
269722	0.15
269719	0.15
280859	0.251058
269689	0.15
269645	0.15
269613	0.15
269610	0.15
269607	0.15
269548	0.15
269544	0.15
269526	0.15
269525	0.15
269499	0.15
269477	0.15
269458	0.15
269457	0.15
269445	0.15
269440	0.15
269420	0.15
269411	0.15
269405	0.15
269392	0.15
269388	0.15
269384	0.15
269379	0.15
269376	0.15
269371	0.15
269368	0.15
269359	0.15
269347	0.15
269332	0.15
269290	0.15
269267	0.15
269263	0.15
269234	0.15
269221	0.15
269194	0.15
269178	0.15
269148	0.15
269147	0.15
269127	0.15
269125	0.15
269119	0.15
269117	0.15
269114	0.15
269103	0.15
269062	0.15
269058	0.15
269044	0.15
275752	0.163841
269022	0.15
269006	0.15
269004	0.15
268996	0.15
268952	0.15
268931	0.15
268910	0.15
268888	0.15
268858	0.15
268855	0.15
268811	0.15
268757	0.15
268749	0.15
268746	0.15
268736	0.15
268720	0.15
268679	0.15
268670	0.15
268648	0.15
268643	0.15
268639	0.15
268619	0.15
268613	0.15
268603	0.15
268503	0.15
268500	0.15
271059	0.220399
268478	0.15
268471	0.15
268468	0.15
273187	0.489585
268457	0.15
268441	0.15
273298	0.346154
268416	0.15
268414	0.15
268411	0.15
268407	0.15
268391	0.15
268387	0.15
268379	0.15
268352	0.15
268346	0.15
268344	0.15
268328	0.15
268304	0.15
273418	0.355447
268295	0.15
268289	0.15
268282	0.15
268274	0.15
268270	0.15
268268	0.15
268250	0.15
268246	0.15
281084	0.22409
268224	0.15
268203	0.15
268199	0.15
268198	0.15
271364	0.26087
268191	0.26087
268181	0.15
268169	0.15
268162	0.15
268141	0.15
268129	0.15
268120	0.15
268118	0.15
268117	0.15
268114	0.15
268107	0.15
268102	0.15
268094	0.15
268085	0.15
268081	0.15
268079	0.15
268065	0.15
268064	0.15
268046	0.15
268043	0.15
268038	0.15
268035	0.15
268029	0.15
268013	0.15
268000	0.15
267992	0.15
267965	0.15
267953	0.15
267937	0.15
267917	0.15
267913	0.15
267903	0.15
278886	0.206095
267836	0.15
267829	0.15
267810	0.15
267809	0.15
267795	0.15
267775	0.15
267764	0.15
267751	0.15
271806	0.642374
267747	1.15853
267746	0.15
267730	0.15
267713	0.15
267657	0.15
267653	0.15
267651	0.15
267643	0.15
267610	0.15
267603	0.15
267599	0.15
267579	0.15
267570	0.15
267546	0.15
267500	0.15
267489	0.15
272077	0.260874
267471	0.15
267460	0.15
267430	0.15
267429	0.15
274325	0.346154
267394	0.15
267378	0.15
267368	0.15
267366	0.15
267349	0.15
267300	0.15
267277	0.15
272341	0.26087
267254	0.26087
267251	0.15
267245	0.15
267244	0.15
267236	0.15
267234	0.15
267217	0.15
267210	0.15
267187	0.15
267180	0.15
267163	0.15
267138	0.15
267130	0.15
267111	0.15
267104	0.15
267099	0.15
272467	0.186077
267098	0.212216
272479	1.00025
267090	1.00014
267072	0.15
267061	0.15
267058	0.15
267046	0.15
267040	0.15
267030	0.15
267025	0.15
266966	0.15
266951	0.15
266931	0.15
266930	0.15
266924	0.15
266920	0.15
266917	0.15
266910	0.15
266891	0.15
266879	0.15
266863	0.15
266849	0.15
266847	0.15
266834	0.15
266827	0.163096
266823	0.15
266784	0.15
266772	0.15
266768	0.15
266765	0.15
266762	0.15
266715	0.15
266713	0.15
266701	0.15
266687	0.15
266678	0.15
266668	0.15
266660	0.15
266654	0.15
266645	0.15
266616	0.15
266613	0.15
266597	0.15
266577	0.15
277423	0.674516
266569	0.15
266562	0.15
266560	0.15
266512	0.15
266485	0.15
266482	0.15
266479	0.15
266468	0.15
266463	0.15
266460	0.15
266457	0.15
266455	0.15
266450	0.15
266429	0.15
266426	0.15
266417	0.15
266394	0.15
266391	0.15
266376	0.15
266356	0.15
266330	0.15
266322	0.15
266289	0.15
266273	0.15
266249	0.15
266243	0.15
266233	0.15
266224	0.15
266212	0.15
266195	0.15
266186	0.15
266165	0.15
266158	0.15
266156	0.15
266151	0.15
275621	0.188901
281397	0.228831
266129	0.15
266078	0.15
266073	0.15
266072	0.15
266067	0.15
266062	0.15
266053	0.15
266033	0.15
266010	0.15
266008	0.15
266002	0.15
265965	0.15
265960	0.15
265945	0.15
265919	0.15
265903	0.15
265902	0.15
265899	0.15
265898	0.15
265897	0.15
265876	0.15
265868	0.15
265856	0.15
265840	0.15
265838	0.19012
265826	0.15
265824	0.15
265818	0.15
265806	0.15
265804	0.15
265785	0.15
265775	0.15
265773	0.15
265752	0.15
265747	0.15
265734	0.15
280966	0.26087
265728	0.26087
265718	0.15
265716	0.15
265702	0.15
265691	0.15
265690	0.15
265665	0.15
265642	0.15
265628	0.15
265627	0.15
265616	0.15
265614	0.15
265609	0.15
269616	2.02644
280943	0.219165
265580	0.15
279357	0.346154
265562	0.15
265557	0.15
265554	0.15
265546	0.15
276139	0.356675
265510	0.15
265509	0.15
265495	0.15
265492	0.15
265479	0.15
265474	0.15
265472	0.15
265443	0.15
265429	0.15
265425	0.642374
265404	0.15
269823	0.346154
265392	0.346154
276315	0.346154
280715	0.346154
265380	0.15
265369	0.15
276412	1
269858	1.29825
265353	0.701754
277591	0.228559
265339	0.15
265334	0.15
265328	0.15
265318	0.15
265317	0.15
265309	0.15
265292	0.15
265291	0.15
265285	0.15
265265	0.15
265256	0.15
265239	0.15
265231	0.15
265152	0.15
265151	0.15
265124	0.15
265120	0.15
265084	0.15
265078	0.15
265074	0.15
265033	0.15
265030	0.15
265023	0.15
265019	0.15
265018	0.15
265001	0.15
264998	0.15
264993	0.15
264978	0.15
264976	0.15
264970	0.15
264964	0.15
264963	0.15
264925	0.15
264915	0.15
264905	0.15
264872	0.15
264836	0.15
264834	0.15
264828	0.15
264817	0.15
264811	0.15
264810	0.15
264809	0.15
264760	0.15
264753	0.15
264752	0.15
264743	0.15
264737	0.15
264725	0.15
264711	0.15
264696	0.15
264692	0.15
264689	0.15
267818	0.468894
264625	0.15
267475	0.260891
264620	0.15
264619	0.15
264601	0.15
270670	0.218933
264554	0.15
264552	0.15
264546	0.15
264545	0.15
270720	0.188691
264544	0.182078
264540	0.15
264535	0.15
278290	0.346154
264507	0.15
264501	0.15
264480	0.15
264463	0.15
278349	0.221938
274280	0.237725
264438	0.15
264436	0.15
264387	0.15
264384	0.15
268560	0.260889
264350	0.15
264348	0.15
264324	0.15
264314	0.15
264311	0.15
264306	0.15
264305	0.15
264288	0.15
264281	0.15
264263	0.15
268641	0.346154
264229	0.15
264222	0.15
268400	0.226872
264210	0.15
264195	0.15
264194	0.15
264181	0.15
264179	0.15
264172	0.15
264149	0.15
268461	0.227053
264124	0.15
264103	0.15
264090	0.15
264089	0.15
268288	0.225879
268290	0.226205
268309	1
264048	0.15
264046	0.15
264035	0.15
264024	0.15
264022	0.15
264021	0.15
264018	0.15
268382	0.26087
263963	0.15
263938	0.15
263916	0.15
263911	0.15
263895	0.15
263889	0.15
263883	0.15
263847	0.15
263833	0.15
263831	0.15
268037	0.346154
263784	0.15
268027	0.209808
263775	0.15
263732	0.15
268105	0.346154
263718	0.15
263684	0.15
263678	0.15
263658	0.15
263628	0.15
267930	0.212958
263620	0.15
263617	0.15
263614	0.15
263594	0.15
263580	0.15
263576	0.15
263574	0.15
267935	0.346154
263558	0.15
263557	0.15
263554	0.15
263550	0.15
263546	0.15
263540	0.15
263531	0.153822
263517	0.15
263492	0.15
263481	0.15
263475	0.15
263436	0.15
263435	0.15
267855	0.346154
263424	0.15
267837	1
263395	0.15
263390	0.15
263385	0.15
263368	0.15
270177	0.224057
263293	0.15
267732	0.346154
263266	0.15
263265	0.15
263255	0.15
263245	0.15
263240	0.15
263239	0.15
267543	0.214231
267536	0.346154
263180	0.15
263176	0.15
263168	0.15
263166	0.15
267604	0.233244
263161	0.15
263158	0.15
267601	0.396736
263148	0.15
263130	0.15
267351	0.224523
263102	0.15
267402	0.346154
263084	0.15
263054	0.15
263048	0.15
263042	0.15
263017	0.15
263016	0.15
263011	0.15
263003	0.15
267253	0.346154
267257	0.346154
267249	0.26087
262964	0.15
262963	0.15
262961	0.15
262923	0.163841
262919	0.15
262918	0.15
262889	0.15
267289	0.716582
262872	0.15
262871	0.15
262869	0.15
267343	0.450822
262863	0.15
262850	0.15
262849	0.15
262840	0.15
262837	0.15
267322	0.220251
262831	0.15
267074	0.26087
267066	0.346154
262790	0.15
262776	0.15
262774	0.15
262773	0.15
262772	0.15
262766	0.15
262759	0.15
262748	0.15
262729	0.15
267213	0.225776
262702	0.15
262682	0.15
266958	0.227609
262666	0.15
262652	0.15
262636	0.15
262555	0.15
262553	0.15
262507	0.15
262502	0.15
262496	0.15
262485	0.15
262457	0.15
262449	0.15
262443	0.15
262431	0.15
266935	0.220323
262405	0.15
266712	0.228469
262403	0.15
262402	0.15
262390	0.15
266707	0.26087
262338	0.15
262333	0.15
262329	0.15
262327	0.15
266764	0.734128
262300	0.15
266813	0.346154
262286	0.15
262284	0.15
266572	1.23416
266574	0.260872
262236	0.15
262229	0.15
262225	0.15
266559	0.283904
272996	0.269027
262218	0.207168
262212	0.15
262205	0.15
266600	0.220252
262193	0.15
262181	0.15
273554	0.207547
262151	0.15
266685	0.26087
262138	0.15
262128	0.15
262125	0.15
262111	0.15
266435	0.346154
262066	0.15
262065	0.15
262056	0.15
262042	0.15
262031	0.15
266534	0.953813
262012	0.15
262011	0.15
266515	0.221156
261983	0.15
261973	0.15
261955	0.15
261938	0.15
261937	0.15
261902	0.15
261891	0.15
266416	1
261860	0.15
261835	0.15
261830	0.15
261811	0.15
266213	1
266217	0.669788
261787	0.15
261768	0.15
261755	0.15
266276	0.227333
268970	0.228787
261748	0.188894
266280	0.224971
261737	0.15
261720	0.15
266013	0.223719
261683	0.15
261673	0.15
266092	0.226844
261611	0.15
261605	0.15
261597	0.15
261596	0.15
265900	0.223512
261565	0.15
261545	0.15
261536	0.15
261527	0.15
261513	0.15
261505	0.15
265976	0.346154
261490	0.15
261483	0.15
261465	0.15
261461	0.15
261454	0.15
261444	0.15
261429	0.15
265723	0.224981
261409	0.15
265770	0.377943
261382	0.15
261377	0.15
261362	0.15
261345	0.15
261340	0.15
261314	0.15
265847	0.2201
261286	0.15
261283	0.15
261282	0.15
265598	0.448233
265593	0.228688
261267	0.15
265596	0.214516
261249	0.15
265641	0.346154
261235	0.15
261221	0.15
261220	0.15
261194	0.15
261193	0.15
261173	0.15
261120	0.15
261100	0.15
261097	0.15
261087	0.15
261086	0.15
261076	0.15
261064	0.15
261036	0.15
261024	0.15
261021	0.15
261017	0.15
261000	0.15
260992	0.15
260981	0.15
260977	0.15
260974	0.15
260969	0.15
260953	0.15
260944	0.15
260934	0.15
260921	0.15
260910	0.15
260905	0.15
260898	0.15
260896	0.15
265391	0.346154
260892	0.15
260891	0.15
260883	0.15
265439	0.346154
260865	0.15
260861	0.15
260823	0.15
260809	0.15
260802	0.15
260794	0.15
260787	0.15
260786	0.15
260784	0.15
265237	0.357407
260777	0.15
260751	0.15
260713	0.15
260712	0.15
260675	0.15
260665	0.15
260664	0.15
260638	0.15
260624	0.15
260604	0.15
265147	0.223685
260583	0.15
265193	0.346154
260561	0.15
260559	0.15
260557	0.15
260540	0.15
260533	0.15
260524	0.15
264953	0.26087
260487	0.15
265000	0.346154
260474	0.15
260473	0.15
260464	0.15
260456	0.15
260449	0.15
260431	0.15
265070	0.234789
260386	0.15
260383	0.15
260381	0.15
260377	0.15
260374	0.15
264852	0.346154
260326	0.15
260310	0.15
260309	0.15
260298	0.15
260289	0.15
264873	0.346154
260267	0.15
260262	0.15
260241	0.15
260224	0.15
260216	0.15
260211	0.15
260205	0.15
260204	0.15
260190	0.15
260189	0.15
260185	0.15
260181	0.15
260162	0.15
260160	0.15
260154	0.15
260153	0.15
260148	0.15
260134	0.15
264757	0.726307
264788	0.297311
260065	0.15
260063	0.15
260055	0.15
260036	0.15
260015	0.15
260004	0.15
264630	0.26087
260001	0.15
259995	0.15
259974	0.15
259972	0.15
259948	0.15
259926	0.15
259903	0.15
259894	0.15
259887	0.15
270656	0.346577
279743	1.00081
259803	0.15
259797	0.15
259796	0.15
272919	0.26087
272903	0.229902
259770	0.15
259756	0.15
259748	0.15
277116	0.16351
272930	0.995506
266636	0.997498
259726	0.15
259719	0.15
259716	0.15
272962	0.226035
273017	0.26087
266578	0.26087
273016	0.26087
273022	1.20192
259674	0.15
259671	0.15
259664	0.15
259656	0.15
272768	0.346154
259595	0.15
259593	0.15
272804	1
266779	1
272796	2.3824
272836	0.228932
259573	0.15
259558	0.15
259543	0.15
259542	0.15
259534	0.15
272861	0.346154
266697	0.346154
272846	0.26087
272852	0.272232
266705	0.263406
272656	0.227229
272650	0.222956
266946	0.215152
272639	0.346154
266927	0.346154
259493	0.15
259492	0.15
259487	0.15
272673	0.346202
266914	0.346309
259478	0.15
259472	0.15
259431	0.15
259419	0.15
259392	0.15
259378	0.15
259366	0.15
259362	0.15
259355	0.15
259350	0.15
259329	1
272604	0.260873
266992	0.26087
259310	0.15
259303	0.15
272575	0.227267
266980	0.22724
259300	0.15
272573	0.346154
266983	0.346154
259281	0.15
259279	0.15
272620	0.226791
266948	0.225872
272612	0.229402
259256	0.15
266956	0.471227
259230	0.15
259226	0.15
259225	0.15
259219	0.15
259201	0.15
259193	0.15
272384	0.219286
267156	0.218132
259176	0.15
272436	0.218485
267122	0.218264
259150	0.15
259145	0.15
259142	0.15
259135	0.15
272480	0.85267
272482	0.22486
267085	0.220283
272461	0.346154
259111	0.15
259110	0.15
272455	0.26087
272221	0.616443
272214	0.224888
259078	0.15
272202	0.226882
259064	0.15
259047	0.15
259046	0.15
272245	0.824234
259043	0.15
259033	0.15
267271	0.217889
259025	0.15
259019	0.15
259010	0.15
272271	0.309454
267264	0.309559
272343	0.26087
272334	0.346154
272338	0.346154
258962	0.15
258957	0.15
258955	0.15
258953	0.15
258952	0.15
272314	0.936879
267230	0.946864
258947	0.15
258946	0.15
258945	0.15
258943	0.15
258941	0.15
272046	0.224653
267468	0.220045
258909	0.15
258904	0.15
258883	0.15
272140	0.217087
258863	0.15
272121	0.346154
267405	0.346154
272127	0.346154
258830	0.15
258812	0.15
258801	0.15
258789	0.15
271936	0.346154
267598	0.346154
271986	0.346154
267575	0.346154
258771	0.15
258765	0.15
258764	0.15
271969	0.220108
272010	0.346154
272004	0.223836
258729	0.15
258691	0.15
258679	0.15
271790	0.346154
258597	0.15
258576	0.15
258559	0.15
267628	0.749473
271900	0.260874
267632	0.260871
271679	0.346154
258541	0.15
258532	0.15
258494	0.15
258482	0.15
271688	1.12998
267817	0.792609
258470	0.15
258466	0.15
258464	0.15
258456	0.15
271723	1
267786	1
266074	0.389416
261637	0.389416
271763	0.228096
267754	0.226231
271769	0.219785
258392	0.15
258381	0.15
258373	0.15
258372	0.15
271552	0.346154
258368	0.15
258359	0.15
258353	0.15
258347	0.15
271602	0.217397
258340	0.15
258336	0.15
271640	0.22374
267885	0.214172
258309	0.15
271613	0.382772
267882	0.461371
271422	0.759792
258269	0.15
258268	0.15
258252	0.15
271457	0.346154
278954	1.00001
258207	0.15
258198	0.15
271515	0.211533
